,Day_Date,Day_Name,Hour,Temp_Avg,Conditions,Conditions2,day,month,hour,timestamp
1781,13-Nov,Monday,5:00 AM,43,Overcast,4,11,13,5,11/13/2017 5:00
1782,13-Nov,Monday,6:00 AM,44.1,Overcast,4,11,13,6,11/13/2017 6:00
1783,13-Nov,Monday,7:00 AM,44.1,Light Rain,3,11,13,7,11/13/2017 7:00
1784,13-Nov,Monday,8:00 AM,44.1,Light Rain,3,11,13,8,11/13/2017 8:00
1785,13-Nov,Monday,9:00 AM,44.1,Light Rain,3,11,13,9,11/13/2017 9:00
1786,13-Nov,Monday,10:00 AM,44.1,Light Rain,3,11,13,10,11/13/2017 10:00
1787,13-Nov,Monday,11:00 AM,44.1,Light Rain,3,11,13,11,11/13/2017 11:00
1788,13-Nov,Monday,12:00 PM,46.9,Overcast,4,11,13,12,11/13/2017 12:00
1789,13-Nov,Monday,1:00 PM,46.9,Mostly Cloudy,4,11,13,13,11/13/2017 13:00
1790,13-Nov,Monday,2:00 PM,46.9,Overcast,4,11,13,14,11/13/2017 14:00
1791,13-Nov,Monday,3:00 PM,46.9,Mostly Cloudy,4,11,13,15,11/13/2017 15:00
1792,13-Nov,Monday,4:00 PM,46,Mostly Cloudy,4,11,13,16,11/13/2017 16:00
1793,13-Nov,Monday,5:00 PM,45,Scattered Clouds,0,11,13,17,11/13/2017 17:00
1794,13-Nov,Monday,6:00 PM,44.1,Partly Cloudy,5,11,13,18,11/13/2017 18:00
1795,13-Nov,Monday,7:00 PM,42.1,Partly Cloudy,5,11,13,19,11/13/2017 19:00
1796,13-Nov,Monday,8:00 PM,41,Partly Cloudy,5,11,13,20,11/13/2017 20:00
1797,13-Nov,Monday,9:00 PM,39.9,Partly Cloudy,5,11,13,21,11/13/2017 21:00
1798,13-Nov,Monday,10:00 PM,39.9,Clear,0,11,13,22,11/13/2017 22:00
1799,13-Nov,Monday,11:00 PM,39,Clear,0,11,13,23,11/13/2017 23:00
1800,14-Nov,Tuesday,12:00 AM,39,Clear,0,11,14,0,11/14/2017 0:00
1801,14-Nov,Tuesday,1:00 AM,37.9,Clear,0,11,14,1,11/14/2017 1:00
1802,14-Nov,Tuesday,2:00 AM,37.9,Clear,0,11,14,2,11/14/2017 2:00
1803,14-Nov,Tuesday,3:00 AM,37.9,Clear,0,11,14,3,11/14/2017 3:00
1804,14-Nov,Tuesday,4:00 AM,37,Clear,0,11,14,4,11/14/2017 4:00
1805,14-Nov,Tuesday,5:00 AM,37,Partly Cloudy,5,11,14,5,11/14/2017 5:00
1806,14-Nov,Tuesday,6:00 AM,37,Scattered Clouds,0,11,14,6,11/14/2017 6:00
1807,14-Nov,Tuesday,7:00 AM,39.9,Mostly Cloudy,4,11,14,7,11/14/2017 7:00
1808,14-Nov,Tuesday,8:00 AM,43,Mostly Cloudy,4,11,14,8,11/14/2017 8:00
1809,14-Nov,Tuesday,9:00 AM,44.1,Mostly Cloudy,4,11,14,9,11/14/2017 9:00
1810,14-Nov,Tuesday,10:00 AM,44.1,Mostly Cloudy,4,11,14,10,11/14/2017 10:00
1811,14-Nov,Tuesday,11:00 AM,44.1,Overcast,4,11,14,11,11/14/2017 11:00
1812,14-Nov,Tuesday,12:00 PM,45,Mostly Cloudy,4,11,14,12,11/14/2017 12:00
1813,14-Nov,Tuesday,1:00 PM,46,Mostly Cloudy,4,11,14,13,11/14/2017 13:00
1814,14-Nov,Tuesday,2:00 PM,45,Mostly Cloudy,4,11,14,14,11/14/2017 14:00
1815,14-Nov,Tuesday,3:00 PM,44.1,Mostly Cloudy,4,11,14,15,11/14/2017 15:00
1816,14-Nov,Tuesday,4:00 PM,43,Mostly Cloudy,4,11,14,16,11/14/2017 16:00
1817,14-Nov,Tuesday,5:00 PM,43,Overcast,4,11,14,17,11/14/2017 17:00
1818,14-Nov,Tuesday,6:00 PM,43,Mostly Cloudy,4,11,14,18,11/14/2017 18:00
1819,14-Nov,Tuesday,7:00 PM,42.8,Mostly Cloudy,4,11,14,19,11/14/2017 19:00
1820,14-Nov,Tuesday,8:00 PM,42.1,Mostly Cloudy,4,11,14,20,11/14/2017 20:00
1821,14-Nov,Tuesday,9:00 PM,42.1,Mostly Cloudy,4,11,14,21,11/14/2017 21:00
1822,14-Nov,Tuesday,10:00 PM,42.1,Mostly Cloudy,4,11,14,22,11/14/2017 22:00
1823,14-Nov,Tuesday,11:00 PM,41,Mostly Cloudy,4,11,14,23,11/14/2017 23:00
1824,15-Nov,Wednesday,12:00 AM,41,Overcast,4,11,15,0,11/15/2017 0:00
1825,15-Nov,Wednesday,1:00 AM,41,Overcast,4,11,15,1,11/15/2017 1:00
1826,15-Nov,Wednesday,2:00 AM,39.9,Mostly Cloudy,4,11,15,2,11/15/2017 2:00
1827,15-Nov,Wednesday,3:00 AM,39.9,Mostly Cloudy,4,11,15,3,11/15/2017 3:00
1828,15-Nov,Wednesday,4:00 AM,39,Mostly Cloudy,4,11,15,4,11/15/2017 4:00
1829,15-Nov,Wednesday,5:00 AM,37.9,Partly Cloudy,5,11,15,5,11/15/2017 5:00
1830,15-Nov,Wednesday,6:00 AM,37,Partly Cloudy,5,11,15,6,11/15/2017 6:00
1831,15-Nov,Wednesday,7:00 AM,37.9,Partly Cloudy,5,11,15,7,11/15/2017 7:00
1832,15-Nov,Wednesday,8:00 AM,42.1,Partly Cloudy,5,11,15,8,11/15/2017 8:00
1833,15-Nov,Wednesday,9:00 AM,45,Partly Cloudy,5,11,15,9,11/15/2017 9:00
1834,15-Nov,Wednesday,10:00 AM,46.9,Scattered Clouds,0,11,15,10,11/15/2017 10:00
1835,15-Nov,Wednesday,11:00 AM,48.9,Scattered Clouds,0,11,15,11,11/15/2017 11:00
1836,15-Nov,Wednesday,12:00 PM,48.9,Scattered Clouds,0,11,15,12,11/15/2017 12:00
1837,15-Nov,Wednesday,1:00 PM,48.9,Scattered Clouds,0,11,15,13,11/15/2017 13:00
1838,15-Nov,Wednesday,2:00 PM,48.9,Scattered Clouds,0,11,15,14,11/15/2017 14:00
1839,15-Nov,Wednesday,3:00 PM,48,Mostly Cloudy,4,11,15,15,11/15/2017 15:00
1840,15-Nov,Wednesday,4:00 PM,46.9,Overcast,4,11,15,16,11/15/2017 16:00
1841,15-Nov,Wednesday,5:00 PM,48,Overcast,4,11,15,17,11/15/2017 17:00
1842,15-Nov,Wednesday,6:00 PM,46.9,Overcast,4,11,15,18,11/15/2017 18:00
1843,15-Nov,Wednesday,7:00 PM,46.9,Overcast,4,11,15,19,11/15/2017 19:00
1844,15-Nov,Wednesday,8:00 PM,46.9,Overcast,4,11,15,20,11/15/2017 20:00
1845,15-Nov,Wednesday,9:00 PM,50,Overcast,4,11,15,21,11/15/2017 21:00
1846,15-Nov,Wednesday,10:00 PM,51.1,Overcast,4,11,15,22,11/15/2017 22:00
1847,15-Nov,Wednesday,11:00 PM,51.1,Overcast,4,11,15,23,11/15/2017 23:00
1848,16-Nov,Thursday,12:00 AM,52,Overcast,4,11,16,0,11/16/2017 0:00
1849,16-Nov,Thursday,1:00 AM,53.1,Overcast,4,11,16,1,11/16/2017 1:00
1850,16-Nov,Thursday,2:00 AM,53.1,Overcast,4,11,16,2,11/16/2017 2:00
1851,16-Nov,Thursday,3:00 AM,53.1,Overcast,4,11,16,3,11/16/2017 3:00
1852,16-Nov,Thursday,4:00 AM,53.1,Overcast,4,11,16,4,11/16/2017 4:00
1853,16-Nov,Thursday,5:00 AM,53.1,Light Rain,3,11,16,5,11/16/2017 5:00
1854,16-Nov,Thursday,6:00 AM,53.1,Light Rain,3,11,16,6,11/16/2017 6:00
1855,16-Nov,Thursday,7:00 AM,53.1,Rain,3,11,16,7,11/16/2017 7:00
1856,16-Nov,Thursday,8:00 AM,52,Light Rain,3,11,16,8,11/16/2017 8:00
1857,16-Nov,Thursday,9:00 AM,52,Mostly Cloudy,4,11,16,9,11/16/2017 9:00
1858,16-Nov,Thursday,10:00 AM,53.1,Mostly Cloudy,4,11,16,10,11/16/2017 10:00
1859,16-Nov,Thursday,11:00 AM,53.1,Mostly Cloudy,4,11,16,11,11/16/2017 11:00
1860,16-Nov,Thursday,12:00 PM,55.9,Mostly Cloudy,4,11,16,12,11/16/2017 12:00
1861,16-Nov,Thursday,1:00 PM,57,Mostly Cloudy,4,11,16,13,11/16/2017 13:00
1862,16-Nov,Thursday,2:00 PM,55.9,Scattered Clouds,0,11,16,14,11/16/2017 14:00
1863,16-Nov,Thursday,3:00 PM,52,Scattered Clouds,0,11,16,15,11/16/2017 15:00
1864,16-Nov,Thursday,4:00 PM,51.1,Partly Cloudy,5,11,16,16,11/16/2017 16:00
1865,16-Nov,Thursday,5:00 PM,50,Partly Cloudy,5,11,16,17,11/16/2017 17:00
1866,16-Nov,Thursday,6:00 PM,48.9,Partly Cloudy,5,11,16,18,11/16/2017 18:00
1867,16-Nov,Thursday,7:00 PM,48,Partly Cloudy,5,11,16,19,11/16/2017 19:00
1868,16-Nov,Thursday,8:00 PM,46.9,Partly Cloudy,5,11,16,20,11/16/2017 20:00
1869,16-Nov,Thursday,9:00 PM,46.9,Scattered Clouds,0,11,16,21,11/16/2017 21:00
1870,16-Nov,Thursday,10:00 PM,46,Mostly Cloudy,4,11,16,22,11/16/2017 22:00
1871,16-Nov,Thursday,11:00 PM,44.1,Mostly Cloudy,4,11,16,23,11/16/2017 23:00
1872,17-Nov,Friday,12:00 AM,44.1,Mostly Cloudy,4,11,17,0,11/17/2017 0:00
1873,17-Nov,Friday,1:00 AM,43,Partly Cloudy,5,11,17,1,11/17/2017 1:00
1874,17-Nov,Friday,2:00 AM,43,Partly Cloudy,5,11,17,2,11/17/2017 2:00
1875,17-Nov,Friday,3:00 AM,43,Mostly Cloudy,4,11,17,3,11/17/2017 3:00
1876,17-Nov,Friday,4:00 AM,42.1,Scattered Clouds,0,11,17,4,11/17/2017 4:00
1877,17-Nov,Friday,5:00 AM,39.9,Partly Cloudy,5,11,17,5,11/17/2017 5:00
1878,17-Nov,Friday,6:00 AM,39.9,Scattered Clouds,0,11,17,6,11/17/2017 6:00
1879,17-Nov,Friday,7:00 AM,39.9,Partly Cloudy,5,11,17,7,11/17/2017 7:00
1880,17-Nov,Friday,8:00 AM,42.1,Scattered Clouds,0,11,17,8,11/17/2017 8:00
1881,17-Nov,Friday,9:00 AM,43,Scattered Clouds,0,11,17,9,11/17/2017 9:00
1882,17-Nov,Friday,10:00 AM,45,Partly Cloudy,5,11,17,10,11/17/2017 10:00
1883,17-Nov,Friday,11:00 AM,46,Partly Cloudy,5,11,17,11,11/17/2017 11:00
1884,17-Nov,Friday,12:00 PM,46.9,Partly Cloudy,5,11,17,12,11/17/2017 12:00
1885,17-Nov,Friday,1:00 PM,48,Partly Cloudy,5,11,17,13,11/17/2017 13:00
1886,17-Nov,Friday,2:00 PM,48,Scattered Clouds,0,11,17,14,11/17/2017 14:00
1887,17-Nov,Friday,3:00 PM,46.9,Scattered Clouds,0,11,17,15,11/17/2017 15:00
1888,17-Nov,Friday,4:00 PM,46.4,Scattered Clouds,0,11,17,16,11/17/2017 16:00
1889,17-Nov,Friday,5:00 PM,45,Scattered Clouds,0,11,17,17,11/17/2017 17:00
1890,17-Nov,Friday,6:00 PM,43,Partly Cloudy,5,11,17,18,11/17/2017 18:00
1891,17-Nov,Friday,7:00 PM,41,Partly Cloudy,5,11,17,19,11/17/2017 19:00
1892,17-Nov,Friday,8:00 PM,39.9,Partly Cloudy,5,11,17,20,11/17/2017 20:00
1893,17-Nov,Friday,9:00 PM,39,Partly Cloudy,5,11,17,21,11/17/2017 21:00
1894,17-Nov,Friday,10:00 PM,39,Partly Cloudy,5,11,17,22,11/17/2017 22:00
1895,17-Nov,Friday,11:00 PM,39,Partly Cloudy,5,11,17,23,11/17/2017 23:00
1896,18-Nov,Saturday,12:00 AM,37,Clear,0,11,18,0,11/18/2017 0:00
1897,18-Nov,Saturday,1:00 AM,37,Clear,0,11,18,1,11/18/2017 1:00
1898,18-Nov,Saturday,2:00 AM,35.1,Clear,0,11,18,2,11/18/2017 2:00
1899,18-Nov,Saturday,3:00 AM,36,Clear,0,11,18,3,11/18/2017 3:00
1900,18-Nov,Saturday,4:00 AM,36,Clear,0,11,18,4,11/18/2017 4:00
1901,18-Nov,Saturday,5:00 AM,37,Clear,0,11,18,5,11/18/2017 5:00
1902,18-Nov,Saturday,6:00 AM,37,Clear,0,11,18,6,11/18/2017 6:00
1903,18-Nov,Saturday,7:00 AM,39.9,Clear,0,11,18,7,11/18/2017 7:00
1904,18-Nov,Saturday,8:00 AM,44.1,Clear,0,11,18,8,11/18/2017 8:00
1905,18-Nov,Saturday,9:00 AM,46,Clear,0,11,18,9,11/18/2017 9:00
1906,18-Nov,Saturday,10:00 AM,48,Clear,0,11,18,10,11/18/2017 10:00
1907,18-Nov,Saturday,11:00 AM,48,Clear,0,11,18,11,11/18/2017 11:00
1908,18-Nov,Saturday,12:00 PM,48.9,Clear,0,11,18,12,11/18/2017 12:00
1909,18-Nov,Saturday,1:00 PM,50,Overcast,4,11,18,13,11/18/2017 13:00
1910,18-Nov,Saturday,2:00 PM,50,Light Rain,3,11,18,14,11/18/2017 14:00
1911,18-Nov,Saturday,3:00 PM,51.1,Overcast,4,11,18,15,11/18/2017 15:00
1912,18-Nov,Saturday,4:00 PM,48,Light Rain,3,11,18,16,11/18/2017 16:00
1913,18-Nov,Saturday,5:00 PM,46.9,Light Rain,3,11,18,17,11/18/2017 17:00
1914,18-Nov,Saturday,6:00 PM,48,Light Rain,3,11,18,18,11/18/2017 18:00
1915,18-Nov,Saturday,7:00 PM,51.1,Overcast,4,11,18,19,11/18/2017 19:00
1916,18-Nov,Saturday,8:00 PM,51.1,Overcast,4,11,18,20,11/18/2017 20:00
1917,18-Nov,Saturday,9:00 PM,51.1,Mostly Cloudy,4,11,18,21,11/18/2017 21:00
1918,18-Nov,Saturday,10:00 PM,54,Scattered Clouds,0,11,18,22,11/18/2017 22:00
1919,18-Nov,Saturday,11:00 PM,55.9,Partly Cloudy,5,11,18,23,11/18/2017 23:00
1920,19-Nov,Sunday,12:00 AM,57,Partly Cloudy,5,11,19,0,11/19/2017 0:00
1921,19-Nov,Sunday,1:00 AM,57.9,Light Rain,3,11,19,1,11/19/2017 1:00
1922,19-Nov,Sunday,2:00 AM,57,Light Rain,3,11,19,2,11/19/2017 2:00
1923,19-Nov,Sunday,3:00 AM,57,Light Rain,3,11,19,3,11/19/2017 3:00
1924,19-Nov,Sunday,4:00 AM,57,Rain,3,11,19,4,11/19/2017 4:00
1925,19-Nov,Sunday,5:00 AM,59,Light Rain,3,11,19,5,11/19/2017 5:00
1926,19-Nov,Sunday,6:00 AM,57,Light Rain,3,11,19,6,11/19/2017 6:00
1927,19-Nov,Sunday,7:00 AM,55.9,Overcast,4,11,19,7,11/19/2017 7:00
1928,19-Nov,Sunday,8:00 AM,53.1,Mostly Cloudy,4,11,19,8,11/19/2017 8:00
1929,19-Nov,Sunday,9:00 AM,51.1,Mostly Cloudy,4,11,19,9,11/19/2017 9:00
1930,19-Nov,Sunday,10:00 AM,50,Mostly Cloudy,4,11,19,10,11/19/2017 10:00
1931,19-Nov,Sunday,11:00 AM,48.9,Overcast,4,11,19,11,11/19/2017 11:00
1932,19-Nov,Sunday,12:00 PM,50,Partly Cloudy,5,11,19,12,11/19/2017 12:00
1933,19-Nov,Sunday,1:00 PM,,Scattered Clouds,0,11,19,13,11/19/2017 13:00
1934,19-Nov,Sunday,2:00 PM,48,Overcast,4,11,19,14,11/19/2017 14:00
1935,19-Nov,Sunday,3:00 PM,46,Clear,0,11,19,15,11/19/2017 15:00
1936,19-Nov,Sunday,4:00 PM,45,Clear,0,11,19,16,11/19/2017 16:00
1937,19-Nov,Sunday,5:00 PM,45,Overcast,4,11,19,17,11/19/2017 17:00
1938,19-Nov,Sunday,6:00 PM,45,Scattered Clouds,0,11,19,18,11/19/2017 18:00
1939,19-Nov,Sunday,7:00 PM,45,Overcast,4,11,19,19,11/19/2017 19:00
1940,19-Nov,Sunday,8:00 PM,45,Overcast,4,11,19,20,11/19/2017 20:00
1941,19-Nov,Sunday,9:00 PM,43,Mostly Cloudy,4,11,19,21,11/19/2017 21:00
1942,19-Nov,Sunday,10:00 PM,37.9,Overcast,4,11,19,22,11/19/2017 22:00
1943,19-Nov,Sunday,11:00 PM,39.9,Overcast,4,11,19,23,11/19/2017 23:00
1944,20-Nov,Monday,12:00 AM,39.9,Mostly Cloudy,4,11,20,0,11/20/2017 0:00
1945,20-Nov,Monday,1:00 AM,39.9,Overcast,4,11,20,1,11/20/2017 1:00
1946,20-Nov,Monday,2:00 AM,39,Overcast,4,11,20,2,11/20/2017 2:00
1947,20-Nov,Monday,3:00 AM,37.9,Scattered Clouds,0,11,20,3,11/20/2017 3:00
1948,20-Nov,Monday,4:00 AM,37,Mostly Cloudy,4,11,20,4,11/20/2017 4:00
1949,20-Nov,Monday,5:00 AM,39.9,Mostly Cloudy,4,11,20,5,11/20/2017 5:00
1950,20-Nov,Monday,6:00 AM,39.9,Mostly Cloudy,4,11,20,6,11/20/2017 6:00
1951,20-Nov,Monday,7:00 AM,39.9,Mostly Cloudy,4,11,20,7,11/20/2017 7:00
1952,20-Nov,Monday,8:00 AM,39.9,Mostly Cloudy,4,11,20,8,11/20/2017 8:00
1953,20-Nov,Monday,9:00 AM,39.9,Mostly Cloudy,4,11,20,9,11/20/2017 9:00
1954,20-Nov,Monday,10:00 AM,42.1,Mostly Cloudy,4,11,20,10,11/20/2017 10:00
1955,20-Nov,Monday,11:00 AM,45,Mostly Cloudy,4,11,20,11,11/20/2017 11:00
1956,20-Nov,Monday,12:00 PM,45,Mostly Cloudy,4,11,20,12,11/20/2017 12:00
1957,20-Nov,Monday,1:00 PM,45,Clear,0,11,20,13,11/20/2017 13:00
1958,20-Nov,Monday,2:00 PM,46,Clear,0,11,20,14,11/20/2017 14:00
1959,20-Nov,Monday,3:00 PM,46,Clear,0,11,20,15,11/20/2017 15:00
1960,20-Nov,Monday,4:00 PM,45,Clear,0,11,20,16,11/20/2017 16:00
1961,20-Nov,Monday,5:00 PM,44.1,Clear,0,11,20,17,11/20/2017 17:00
1962,20-Nov,Monday,6:00 PM,44.1,Clear,0,11,20,18,11/20/2017 18:00
1963,20-Nov,Monday,7:00 PM,44.1,Clear,0,11,20,19,11/20/2017 19:00
1964,20-Nov,Monday,8:00 PM,43,Clear,0,11,20,20,11/20/2017 20:00
1965,20-Nov,Monday,9:00 PM,43,Clear,0,11,20,21,11/20/2017 21:00
1966,20-Nov,Monday,10:00 PM,42.1,Clear,0,11,20,22,11/20/2017 22:00
1967,20-Nov,Monday,11:00 PM,42.1,Clear,0,11,20,23,11/20/2017 23:00
1968,21-Nov,Tuesday,12:00 AM,43,Clear,0,11,21,0,11/21/2017 0:00
1969,21-Nov,Tuesday,1:00 AM,43,Clear,0,11,21,1,11/21/2017 1:00
1970,21-Nov,Tuesday,2:00 AM,43,Clear,0,11,21,2,11/21/2017 2:00
1971,21-Nov,Tuesday,3:00 AM,43,Clear,0,11,21,3,11/21/2017 3:00
1972,21-Nov,Tuesday,4:00 AM,42.1,Clear,0,11,21,4,11/21/2017 4:00
1973,21-Nov,Tuesday,5:00 AM,43,Clear,0,11,21,5,11/21/2017 5:00
1974,21-Nov,Tuesday,6:00 AM,43,Clear,0,11,21,6,11/21/2017 6:00
1975,21-Nov,Tuesday,7:00 AM,44.1,Clear,0,11,21,7,11/21/2017 7:00
1976,21-Nov,Tuesday,8:00 AM,46.9,Clear,0,11,21,8,11/21/2017 8:00
1977,21-Nov,Tuesday,9:00 AM,50,Clear,0,11,21,9,11/21/2017 9:00
1978,21-Nov,Tuesday,10:00 AM,53.1,Clear,0,11,21,10,11/21/2017 10:00
1979,21-Nov,Tuesday,11:00 AM,54,Clear,0,11,21,11,11/21/2017 11:00
1980,21-Nov,Tuesday,12:00 PM,55.9,Clear,0,11,21,12,11/21/2017 12:00
1981,21-Nov,Tuesday,1:00 PM,57.9,Clear,0,11,21,13,11/21/2017 13:00
1982,21-Nov,Tuesday,2:00 PM,57.9,Clear,0,11,21,14,11/21/2017 14:00
1983,21-Nov,Tuesday,3:00 PM,55.9,Clear,0,11,21,15,11/21/2017 15:00
1984,21-Nov,Tuesday,4:00 PM,54,Clear,0,11,21,16,11/21/2017 16:00
1985,21-Nov,Tuesday,5:00 PM,54,Clear,0,11,21,17,11/21/2017 17:00
1986,21-Nov,Tuesday,6:00 PM,53.1,Clear,0,11,21,18,11/21/2017 18:00
1987,21-Nov,Tuesday,7:00 PM,54,Clear,0,11,21,19,11/21/2017 19:00
1988,21-Nov,Tuesday,8:00 PM,53.1,Clear,0,11,21,20,11/21/2017 20:00
1989,21-Nov,Tuesday,9:00 PM,52,Clear,0,11,21,21,11/21/2017 21:00
1990,21-Nov,Tuesday,10:00 PM,54,Clear,0,11,21,22,11/21/2017 22:00
1991,21-Nov,Tuesday,11:00 PM,54,Clear,0,11,21,23,11/21/2017 23:00
1992,22-Nov,Wednesday,12:00 AM,54,Clear,0,11,22,0,11/22/2017 0:00
1993,22-Nov,Wednesday,1:00 AM,54,Clear,0,11,22,1,11/22/2017 1:00
1994,22-Nov,Wednesday,2:00 AM,54,Clear,0,11,22,2,11/22/2017 2:00
1995,22-Nov,Wednesday,3:00 AM,55,Partly Cloudy,5,11,22,3,11/22/2017 3:00
1996,22-Nov,Wednesday,4:00 AM,55,Mostly Cloudy,4,11,22,4,11/22/2017 4:00
1997,22-Nov,Wednesday,5:00 AM,53.6,Overcast,4,11,22,5,11/22/2017 5:00
1998,22-Nov,Wednesday,6:00 AM,53.6,Rain,3,11,22,6,11/22/2017 6:00
1999,22-Nov,Wednesday,7:00 AM,54,Light Rain,3,11,22,7,11/22/2017 7:00
2000,22-Nov,Wednesday,8:00 AM,52,Light Rain,3,11,22,8,11/22/2017 8:00
2001,22-Nov,Wednesday,9:00 AM,48,Light Rain,3,11,22,9,11/22/2017 9:00
2002,22-Nov,Wednesday,10:00 AM,48.9,Overcast,4,11,22,10,11/22/2017 10:00
2003,22-Nov,Wednesday,11:00 AM,50,Overcast,4,11,22,11,11/22/2017 11:00
2004,22-Nov,Wednesday,12:00 PM,52,Mostly Cloudy,4,11,22,12,11/22/2017 12:00
2005,22-Nov,Wednesday,1:00 PM,51.1,Scattered Clouds,0,11,22,13,11/22/2017 13:00
2006,22-Nov,Wednesday,2:00 PM,50,Overcast,4,11,22,14,11/22/2017 14:00
2007,22-Nov,Wednesday,3:00 PM,46.9,Partly Cloudy,5,11,22,15,11/22/2017 15:00
2008,22-Nov,Wednesday,4:00 PM,44.1,Partly Cloudy,5,11,22,16,11/22/2017 16:00
2009,22-Nov,Wednesday,5:00 PM,43,Mostly Cloudy,4,11,22,17,11/22/2017 17:00
2010,22-Nov,Wednesday,6:00 PM,41,Overcast,4,11,22,18,11/22/2017 18:00
2011,22-Nov,Wednesday,7:00 PM,39.9,Mostly Cloudy,4,11,22,19,11/22/2017 19:00
2012,22-Nov,Wednesday,8:00 PM,37.9,Scattered Clouds,0,11,22,20,11/22/2017 20:00
2013,22-Nov,Wednesday,9:00 PM,37,Clear,0,11,22,21,11/22/2017 21:00
2014,22-Nov,Wednesday,10:00 PM,36,Clear,0,11,22,22,11/22/2017 22:00
2015,22-Nov,Wednesday,11:00 PM,35.1,Clear,0,11,22,23,11/22/2017 23:00
2016,23-Nov,Thursday,12:00 AM,34,Clear,0,11,23,0,11/23/2017 0:00
2017,23-Nov,Thursday,1:00 AM,34,Clear,0,11,23,1,11/23/2017 1:00
2018,23-Nov,Thursday,2:00 AM,33.1,Clear,0,11,23,2,11/23/2017 2:00
2019,23-Nov,Thursday,3:00 AM,33.1,Clear,0,11,23,3,11/23/2017 3:00
2020,23-Nov,Thursday,4:00 AM,32,Clear,0,11,23,4,11/23/2017 4:00
2021,23-Nov,Thursday,5:00 AM,32,Clear,0,11,23,5,11/23/2017 5:00
2022,23-Nov,Thursday,6:00 AM,32,Clear,0,11,23,6,11/23/2017 6:00
2023,23-Nov,Thursday,7:00 AM,32,Clear,0,11,23,7,11/23/2017 7:00
2024,23-Nov,Thursday,8:00 AM,33.1,Clear,0,11,23,8,11/23/2017 8:00
2025,23-Nov,Thursday,9:00 AM,35.1,Clear,0,11,23,9,11/23/2017 9:00
2026,23-Nov,Thursday,10:00 AM,36,Clear,0,11,23,10,11/23/2017 10:00
2027,23-Nov,Thursday,11:00 AM,39,Clear,0,11,23,11,11/23/2017 11:00
2028,23-Nov,Thursday,12:00 PM,39.9,Clear,0,11,23,12,11/23/2017 12:00
2029,23-Nov,Thursday,1:00 PM,42.1,Clear,0,11,23,13,11/23/2017 13:00
2030,23-Nov,Thursday,2:00 PM,42.1,Clear,0,11,23,14,11/23/2017 14:00
2031,23-Nov,Thursday,3:00 PM,42.1,Clear,0,11,23,15,11/23/2017 15:00
2032,23-Nov,Thursday,4:00 PM,39.9,Clear,0,11,23,16,11/23/2017 16:00
2033,23-Nov,Thursday,5:00 PM,41,Clear,0,11,23,17,11/23/2017 17:00
2034,23-Nov,Thursday,6:00 PM,41,Clear,0,11,23,18,11/23/2017 18:00
2035,23-Nov,Thursday,7:00 PM,39.9,Clear,0,11,23,19,11/23/2017 19:00
2036,23-Nov,Thursday,8:00 PM,39,Clear,0,11,23,20,11/23/2017 20:00
2037,23-Nov,Thursday,9:00 PM,37.9,Clear,0,11,23,21,11/23/2017 21:00
2038,23-Nov,Thursday,10:00 PM,37,Clear,0,11,23,22,11/23/2017 22:00
2039,23-Nov,Thursday,11:00 PM,37,Clear,0,11,23,23,11/23/2017 23:00
2040,24-Nov,Friday,12:00 AM,37,Clear,0,11,24,0,11/24/2017 0:00
2041,24-Nov,Friday,1:00 AM,36,Clear,0,11,24,1,11/24/2017 1:00
2042,24-Nov,Friday,2:00 AM,36,Clear,0,11,24,2,11/24/2017 2:00
2043,24-Nov,Friday,3:00 AM,36,Clear,0,11,24,3,11/24/2017 3:00
2044,24-Nov,Friday,4:00 AM,36,Clear,0,11,24,4,11/24/2017 4:00
2045,24-Nov,Friday,5:00 AM,36,Clear,0,11,24,5,11/24/2017 5:00
2046,24-Nov,Friday,6:00 AM,36,Clear,0,11,24,6,11/24/2017 6:00
2047,24-Nov,Friday,7:00 AM,37,Clear,0,11,24,7,11/24/2017 7:00
2048,24-Nov,Friday,8:00 AM,37.9,Clear,0,11,24,8,11/24/2017 8:00
2049,24-Nov,Friday,9:00 AM,41,Clear,0,11,24,9,11/24/2017 9:00
2050,24-Nov,Friday,10:00 AM,44.1,Clear,0,11,24,10,11/24/2017 10:00
2051,24-Nov,Friday,11:00 AM,46.9,Clear,0,11,24,11,11/24/2017 11:00
2052,24-Nov,Friday,12:00 PM,48,Clear,0,11,24,12,11/24/2017 12:00
2053,24-Nov,Friday,1:00 PM,48.9,Clear,0,11,24,13,11/24/2017 13:00
2054,24-Nov,Friday,2:00 PM,50,Clear,0,11,24,14,11/24/2017 14:00
2055,24-Nov,Friday,3:00 PM,48.9,Clear,0,11,24,15,11/24/2017 15:00
2056,24-Nov,Friday,4:00 PM,46.9,Clear,0,11,24,16,11/24/2017 16:00
2057,24-Nov,Friday,5:00 PM,46.9,Clear,0,11,24,17,11/24/2017 17:00
2058,24-Nov,Friday,6:00 PM,48,Clear,0,11,24,18,11/24/2017 18:00
2059,24-Nov,Friday,7:00 PM,46.9,Clear,0,11,24,19,11/24/2017 19:00
2060,24-Nov,Friday,8:00 PM,46.9,Clear,0,11,24,20,11/24/2017 20:00
2061,24-Nov,Friday,9:00 PM,46.9,Clear,0,11,24,21,11/24/2017 21:00
2062,24-Nov,Friday,10:00 PM,45,Clear,0,11,24,22,11/24/2017 22:00
