,datetime_local,popularity,score,short_title,Venue_id,latitude,longitude,Venue_name,average_price,highest_price,listing_count,lowest_price,lowest_price_good_deals,type,type2
99,2017-07-05T22:00:00,0.0,0.0,Tim Dillon with Monroe Martin,70820,40.7367,-73.9844,The Stand,0.0,0,0,0,0,comedy,4
100,2017-07-05T22:00:00,0.0,0.0,The Slipper Room Show: Glitter Gutter,12464,40.7128,-74.0059,Slipper Room,0.0,0,0,0,0,concert,2
101,2017-07-05T22:00:00,0.0,0.0,On The Sun,11379,40.7223,-73.9885,Rockwood Music Hall - Stage 2,0.0,0,0,0,0,concert,2
102,2017-07-05T22:00:00,0.0,0.53993,Kevin Hedge with Louie Vega,31370,43.2994,-74.2179,Cielo,0.0,0,0,0,0,concert,2
103,2017-07-05T23:00:00,0.0,0.0,Air France Presents The Django Reinhardt NY Festival All Stars with Special Guest Vocalist Veronica Swift,6672,40.7592,-73.9898,Birdland,0.0,0,0,0,0,music_festival,2
104,2017-07-05T23:00:00,0.0,0.452016,Beatbreaker - New York,41977,40.7028,-73.9903,Marquee New York,0.0,0,0,0,0,theater,3
105,2017-07-06T11:00:00,0.0,0.465811,The Gazillion Bubble Show - New York,4374,40.7628,-73.9874,New World Stages / Stage 2,83.0,251,54,63,63,theater,3
106,2017-07-06T12:00:00,0.0,0.0,Lady Liberty Lunch Cruise - New York,216914,40.705,-74.0038,Hornblower Pier 15,0.0,0,0,0,0,theater,3
107,2017-07-06T14:00:00,0.652818,0.5394720000000001,The Phantom of the Opera - New York,2930,40.7584,-73.9882,Majestic Theatre,248.0,436,41,140,208,broadway_tickets_national,1
108,2017-07-06T14:00:00,0.0,0.406522,The Gazillion Bubble Show - New York,4374,40.7628,-73.9874,New World Stages / Stage 2,529.67,561,3,490,0,theater,3
109,2017-07-06T17:00:00,0.0,0.0,Liberty,265306,40.705,-74.0037,Pier 15,0.0,0,0,0,0,concert,2
110,2017-07-06T17:00:00,0.0,0.0,The Perfect Happy Hour Thursdays (21+),36065,40.7411,-73.9929,Taj II,0.0,0,0,0,0,concert,2
111,2017-07-06T18:00:00,0.0,0.0,Alive After Five Cruise - New York,216914,40.705,-74.0038,Hornblower Pier 15,0.0,0,0,0,0,theater,3
112,2017-07-06T18:30:00,0.0,0.355398,Blac Rabbit,327,40.7223,-73.9867,Mercury Lounge,0.0,0,0,0,0,concert,2
113,2017-07-06T19:00:00,0.694235,0.5971989999999999,"Hello, Dolly! - New York",3187,40.6971,-73.9796,Shubert Theatre,1065.0,1884,45,415,415,broadway_tickets_national,1
114,2017-07-06T19:00:00,0.701132,0.6997140000000001,Hamilton - New York,2935,40.7592,-73.9866,Richard Rodgers Theatre,766.0,5896,160,481,481,broadway_tickets_national,1
115,2017-07-06T19:00:00,0.6543439999999999,0.562796,A Bronx Tale - New York,2941,40.7605,-73.9857,Longacre Theatre,352.5,550,37,117,117,broadway_tickets_national,1
116,2017-07-06T19:00:00,0.0,0.585642,Bandstand - New York,4305,40.7579,-73.9874,Bernard B Jacobs Theatre,304.0,331,34,178,178,broadway_tickets_national,1
117,2017-07-06T19:00:00,0.6287560000000001,0.566242,Oslo - New York,2953,40.7731,-73.9822,Vivian Beaumont Theatre,321.0,444,37,141,141,broadway_tickets_national,1
118,2017-07-06T19:00:00,0.0,0.0,The Danbees,10167,40.7213,-73.9881,arlenes Grocery,0.0,0,0,0,0,concert,2
119,2017-07-06T19:00:00,0.631903,0.634141,On Your Feet - New York,836,40.7584,-73.9855,Marquis Theatre,276.0,623,166,106,143,broadway_tickets_national,1
120,2017-07-06T19:00:00,0.57399,0.406185,Hamlet - New York,47413,40.729,-73.9922,Public Theater - Anspacher Theatre,0.0,0,0,0,0,broadway_tickets_national,1
121,2017-07-06T19:00:00,0.43543999999999994,0.539003,1984 - New York,42769,40.7569,-73.9848,Hudson Theatre,332.0,376,23,120,120,broadway_tickets_national,1
122,2017-07-06T19:00:00,0.491842,0.546021,The Play That Goes Wrong - New York,2951,40.7578,-73.9845,Lyceum Theatre,280.0,451,17,73,129,broadway_tickets_national,1
123,2017-07-06T19:00:00,0.701508,0.47346000000000005,The Great Comet - New York,2302,40.7588,-73.9873,Imperial Theatre,541.5,641,6,442,0,broadway_tickets_national,1
124,2017-07-06T19:00:00,0.0,0.0,Thursday Piano Bar,14438,40.7415,-73.9921,Metropolitan Room,0.0,0,0,0,0,concert,2
125,2017-07-06T19:00:00,0.65917,0.585781,Aladdin - New York,2928,40.7563,-73.9877,New Amsterdam Theatre,381.0,506,105,97,97,theater,3
126,2017-07-06T19:00:00,0.654111,0.5532779999999999,The Book of Mormon - New York,2933,40.7611,-73.9858,"Eugene O""Neill Theatre",368.0,774,15,192,192,broadway_tickets_national,1
127,2017-07-06T19:00:00,0.0,0.326212,Ghost Light - New York,8948,40.7736,-73.9837,Lincoln Center Theater - Claire Tow Theater,0.0,0,0,0,0,broadway_tickets_national,1
128,2017-07-06T19:00:00,0.0,0.0,Suzanna Ross,14438,40.7415,-73.9921,Metropolitan Room,0.0,0,0,0,0,concert,2
129,2017-07-06T19:00:00,0.0,0.0,River & Blues,46698,40.705,-74.0176,Robert F Wagner Junior Park,0.0,0,0,0,0,concert,2
130,2017-07-06T19:00:00,0.569206,0.5917180000000001,Cats - New York,2693,40.7632,-73.9845,Neil Simon Theatre,318.0,1253,240,101,101,broadway_tickets_national,1
131,2017-07-06T19:00:00,0.658369,0.559707,Charlie and the Chocolate Factory - New York,3185,40.759,-73.9861,Lunt-Fontanne Theatre,411.0,599,83,93,93,broadway_tickets_national,1
132,2017-07-06T19:00:00,0.0,0.0,"New York City Lights Dinner Cruise, Saturday - New York",179519,40.7328,-74.0078,Hornblower Pier 40,0.0,0,0,0,0,theater,3
133,2017-07-06T19:00:00,0.640104,0.59834,Wicked - New York,3181,40.7625,-73.985,Gershwin Theatre,351.0,1253,142,261,261,broadway_tickets_national,1
134,2017-07-06T19:00:00,0.671944,0.605395,"A dolls House, Part 2 - New York",3186,40.7589,-73.9878,John Golden Theatre,353.0,590,95,224,224,broadway_tickets_national,1
135,2017-07-06T19:00:00,0.0,0.0,Laughing Buddha Open Mic Spectacular,6817,40.7264,-73.9898,Eastville Comedy Club,0.0,0,0,0,0,comedy,4
136,2017-07-06T19:00:00,0.657312,0.60148,Come From Away - New York,4041,40.7587,-73.9873,Gerald Schoenfeld Theatre,481.0,1714,96,234,234,broadway_tickets_national,1
137,2017-07-06T19:00:00,0.6415890000000001,0.570714,Kinky Boots - New York,3882,40.7594,-73.9891,Al Hirschfeld Theatre,301.0,691,75,205,417,broadway_tickets_national,1
138,2017-07-06T19:00:00,0.0,0.592056,Dear Evan Hansen - New York,3298,40.6971,-73.9796,Music Box Theatre,531.5,997,30,468,468,broadway_tickets_national,1
139,2017-07-06T19:00:00,0.69985,0.623157,Groundhog Day - New York,3183,40.7629,-73.9837,August Wilson Theatre,324.5,656,164,112,112,broadway_tickets_national,1
140,2017-07-06T19:00:00,0.650192,0.560972,Beautiful: The Carole King Musical - New York,2946,40.7558,-73.9849,Stephen Sondheim Theatre,351.0,488,44,255,255,broadway_tickets_national,1
141,2017-07-06T19:30:00,0.509626,0.32876700000000003,Spamilton - New York,9237,40.7313,-73.9833,14th Street Y,0.0,0,0,0,0,theater,3
142,2017-07-06T19:30:00,0.0,0.0,The Music of Buena Vista Social Club - New York,9864,40.7302,-74.0007,Cafe Wha?,0.0,0,0,0,0,theater,3
143,2017-07-06T19:30:00,0.0,0.510375,Anastasia (Musical) - New York,3898,40.7581,-73.9872,Broadhurst Theatre,380.0,462,22,304,0,broadway_tickets_national,1
144,2017-07-06T19:30:00,0.614011,0.563481,American Ballet Theatre: Tchaikovsky Spectacular - New York,2428,40.7727,-73.9838,Metropolitan Opera,444.0,493,96,426,426,dance_performance_tour,2
145,2017-07-06T19:30:00,0.632614,0.604838,Waitress - New York,2925,40.7602,-73.9868,Brooks Atkinson Theatre,338.0,1032,174,165,165,broadway_tickets_national,1
146,2017-07-06T19:30:00,0.535721,0.292626,David Alan Grier,2603,40.7612,-73.9842,Carolines on Broadway,0.0,0,0,0,0,comedy,4
147,2017-07-06T19:30:00,0.0,0.0,"Johnny O""Neal Trio",9843,40.7597,-73.9857,"Ginny""s Supper Club",0.0,0,0,0,0,concert,2
148,2017-07-06T19:30:00,0.6420899999999999,0.40126799999999996,Amelie - New York,2947,40.7605,-73.9857,Walter Kerr Theatre,224.5,225,2,224,0,theater,3
149,2017-07-06T19:30:00,0.0,0.35941100000000004,"Napoli, Brooklyn - New York",4354,40.7579,-73.983,Laura Pels Theater,341.5,355,2,328,0,theater,3
150,2017-07-06T20:00:00,0.0,0.434867,Amy Helm,4730,40.7262,-74.0057,City Winery,0.0,0,0,0,0,concert,2
151,2017-07-06T20:00:00,0.0,0.0,Hundred Hounds,40181,40.7259,-73.9836,Niagara,0.0,0,0,0,0,concert,2
152,2017-07-06T20:00:00,0.588425,0.48139899999999997,Miss Saigon - New York,3182,40.7632,-73.9829,Broadway Theatre,298.0,402,68,94,186,broadway_tickets_national,1
153,2017-07-06T20:00:00,0.654433,0.581741,The Lion King - New York,1522,40.7578,-73.986,Minskoff Theatre,374.0,828,101,221,221,broadway_tickets_national,1
154,2017-07-06T20:00:00,0.575615,0.382052,Lyfe Jennings,252,40.7566,-73.9883,B.B. King Blues Club & Grill,92.0,102,5,81,0,concert,2
155,2017-07-06T20:00:00,0.0,0.342496,Mike Vecchione with Duncan Trussell,70820,40.7367,-73.9844,The Stand,0.0,0,0,0,0,comedy,4
156,2017-07-06T20:00:00,0.0,0.49970200000000004,Pipeline - New York,2952,40.7736,-73.984,Lincoln Center Theater - Mitzi E. Newhouse,306.5,633,16,219,219,broadway_tickets_national,1
157,2017-07-06T20:00:00,0.0,0.480067,Marvins Room - New York,2963,40.7566,-73.9883,American Airlines Theatre,301.5,707,14,264,264,theater,3
158,2017-07-06T20:00:00,0.0,0.309372,The Government Inspector - New York,4401,40.7628,-73.9874,New World Stages / Stage 4,0.0,0,0,0,0,theater,3
159,2017-07-06T20:00:00,0.0,0.447996,In & Of Itself - New York,4432,40.7353,-73.9897,Daryl Roth Theatre,229.0,248,11,146,0,theater,3
160,2017-07-06T20:00:00,0.0,0.27767800000000004,Attack of the Elvis Impersonators - New York,8947,40.7587,-73.9933,Theatre Row - The Lion Theatre,0.0,0,0,0,0,broadway_tickets_national,1
161,2017-07-06T20:00:00,0.0,0.0,Mike Cannon with Marina Franklin and Elon Gold and James Goff and Lenny Marcus,69827,40.7389,-73.9808,New York Comedy Club,0.0,0,0,0,0,comedy,4
